master,accumulo-1.9.0,bca516000bdb54b1e5582f908e0a525634a120f7,2018-04-13
master,accumulo-1.8.0,a8a6329576869ac9ed63e4eff577af1c1864f052,2016-09-03
master,accumulo-1.7.0,8cba8128fbc3238bdd9398cf5c36b7cb6dc3b61d,2015-05-13
master,accumulo-1.6.0,06162580e885f11863d1a6d22f952bce35b78b68,2014-04-30
master,accumulo-1.5.0,3854c8db73ffd330f61ededd2958ca7e97465dee,2013-05-22
master,accumulo-1.4.0,aec0e2022350b7f2683364912c354baf7274f6e9,2012-03-22
